country,year,Current_Account_Balance,Debt_Service_to_Exports,Financial_depth,GDP_per_Capita,Inflation_CPI,Regulatory_Quality,Terms_of_Trade,Treatment_Group,Criteria_1,Criteria_2
COG,2008,7.46170443036968,2.00642002986927,,2061.55829880574,4.95875092023152,-1.22255659103394,120.608506694,1,1,0
COG,2009,-14.1030536085047,2.78895897948139,,2211.31572382028,4.41500374795223,-1.28030228614807,86.5947875075,1,1,0
COG,2010,6.85413566856583,1.33251348525807,,2332.28508055953,0.391525011227612,-1.25216734409332,99.8579689252,1,1,0
COG,2011,13.2423472931453,1.13269574996997,,2307.49384399715,1.75958704273803,-1.25671803951263,120.9197267351,1,1,0
COG,2012,13.6849086384196,1.65128347470546,,2467.06102906839,5.01018773134471,-1.35431361198425,119.9080946081,1,1,0
COG,2013,10.7855804840986,4.55197787871072,,2390.65754938662,4.63161619729461,-1.35320031642914,131.191788375,1,1,0
COG,2014,3.79355485952657,5.09709028588407,,2488.68118548992,0.912139545450097,-1.22218954563141,124.77488119,1,1,0
COG,2015,-37.2388274641582,8.09368231765128,,2439.35189403696,3.16909796750829,-1.27837598323822,100.0,1,1,0
COG,2016,-32.8963883802867,7.82824894809077,,2174.19310251224,3.19056179723773,-1.2065657377243,94.9655533922,1,1,0
COG,2017,,,,2003.27121075187,0.450063823285546,-1.41027545928955,108.3615211017,1,1,0
COG,2018,,,,1909.9560382117,1.15277896375523,-1.4128532409668,130.36834788,1,1,0
COG,2019,11.6793050600101,6.37938937317886,,1885.51080877731,2.20607305781525,-1.29221296310425,121.8269049537,1,1,0
COG,2020,12.5614280869547,13.6490649444663,,1725.51040049963,1.79537147083108,-1.4521666765213,90.1851468409,1,1,0
COG,2021,11.5738751772006,5.04667374850404,,1701.79060456872,1.7156427545126,-1.23300182819366,126.1173277055,1,1,0
COG,2022,,7.62620377805705,,1686.00234391385,3.04344334698478,-1.26143133640289,,1,1,0
COG,2023,,8.01185899856244,,1677.08549205924,4.30174563591016,-1.23940634727478,,1,1,0
COL,2000,0.846461525527854,30.5671351107104,,4016.80951748167,9.22534818585366,0.0915148556232452,90.416926181,0,0,0
COL,2001,-1.05937674050926,39.7011235401811,38.4591361375521,4020.50789754842,7.96556090304834,,87.5229430984,0,0,0
COL,2002,-1.3162316381602,45.7856013813912,37.5150269990825,4058.28493578738,6.35150728778872,-0.0232630856335163,87.4423843206,0,0,0
COL,2003,-0.963598625978889,52.973764787895,40.7055406266416,4154.17528523618,7.1297886294186,-0.126518681645393,89.6354901025,0,0,0
COL,2004,-0.66148309595793,37.8899423046417,45.2342444156972,4311.91591255233,5.90402005546502,-0.0864163339138031,100.5720985433,0,0,0
COL,2005,-1.33773107053946,39.9821599853416,49.8249068753401,4457.27537460443,5.05101962689696,-0.0163637585937977,114.1551412264,0,0,0
COL,2006,-1.8486662357596,32.8174615485642,51.994226729235,4694.03442939175,4.29342363628927,0.106225542724133,119.053304873,0,0,0
COL,2007,-2.9819266093631,23.2505152423437,52.884363308784,4947.25260813108,5.54438485815156,0.284262537956238,124.9647420779,0,0,0
COL,2008,-2.67924104556952,17.4023957518974,55.8878014493466,5048.57187245249,6.99688495554511,0.272389978170395,132.2885411278,0,0,0
COL,2009,-1.90692601755576,21.464774761802,62.387142973882,5046.97121757727,4.20251661216482,0.0882817208766937,125.0062578233,0,0,0
COL,2010,-2.99583091222973,20.0822519158373,66.0933510645864,5214.24547620131,2.27200227892008,0.157253935933113,145.1044438419,0,0,0
COL,2011,-2.90611447190462,15.1355500875558,65.2353371973411,5517.1011086899,3.4150334477625,0.279601454734802,166.4768838292,0,0,0
COL,2012,-3.14008013112594,21.0680983522399,69.3380630828207,5675.75617978305,3.16930188840055,0.326594680547714,157.2777884531,0,0,0
COL,2013,-3.23615067105022,13.9139392566403,69.4672289525034,5910.80592301166,2.01699224310383,0.339824229478836,146.0256351751,0,0,0
COL,2014,-5.19843119341792,21.6397119777946,70.4302133014905,6121.83982019825,2.89883787761738,0.444412022829056,132.8417113396,0,0,0
COL,2015,-6.37230442230879,27.5907616934881,,6248.51490534512,4.9898311584953,0.407719731330872,100.0,0,0,0
COL,2016,-4.45195067751591,33.1413892065284,,6316.07067782542,7.51346024627675,0.339025348424911,98.842870038,0,0,0
COL,2017,-3.18224191114871,40.8968340965206,,6309.67745292518,4.31431325695011,0.257446646690369,115.7061511889,0,0,0
COL,2018,-4.20138344687968,40.7751771674939,,6353.5464285392,3.24056932930569,0.224889174103737,126.5359734243,0,0,0
COL,2019,-4.58427517266059,32.9562354290562,,6439.96359812647,3.52301932741447,0.317910939455032,124.750665448,0,0,0
COL,2020,-3.42772945914236,50.7572408180472,,5891.95523215403,2.52663500084706,0.225666418671608,105.3318928277,0,0,0
COL,2021,-5.6351694946032,44.6123079935426,,6457.16921807086,3.49505757399448,0.20214469730854,126.3891084877,0,0,0
COL,2022,-6.14606090715928,33.9388922284658,,6854.20923557884,10.1772313546166,0.140449166297913,,0,0,0
COL,2023,-2.37230770483043,36.955809031174,,6819.17983072755,11.7359044948689,0.101034268736839,,0,0,0
COM,2000,,,8.23428770016307,1203.65176320696,,-1.13642501831055,72.9020448554,0,0,0
COM,2001,,,5.72721185526847,1206.65692984083,5.5545939481681,,46.3204383093,0,0,0
COM,2002,,,5.89281240891063,1208.85806145614,3.53304214308079,-0.991329431533813,44.3796598422,0,0,0
COM,2003,-3.37183050322473,4.7549130073961,6.27864254812847,1210.73356414137,3.79908136671903,-1.26821637153625,50.5121642471,0,0,0
COM,2004,-3.27211500299856,5.52366729300526,5.02912519620321,1210.80066418831,4.47499289078105,-1.41038632392883,44.0942567203,0,0,0
COM,2005,-4.10660622927178,6.76889427698783,6.6261292424553,1220.00358435192,3.0133239505812,-1.54902243614197,40.7301169828,0,0,0
COM,2006,-3.22701610668989,5.91102020596238,6.76624715430518,1227.29007394321,3.37436360121207,-1.4848827123642,43.1956606988,0,0,0
COM,2007,-3.97385796874896,34.0339777715498,7.08662692007408,1212.69668410872,4.46616710098134,-1.43888223171234,47.9159782952,0,0,0
COM,2008,-7.53469626604503,15.4594428577931,9.20425993770569,1235.97287268162,1.70078176284526,-1.46228051185608,47.0721892218,0,0,0
COM,2009,-4.35030280964664,14.6104456844715,,1250.90244015699,4.36234829325718,-1.5387270450592,50.4126665448,0,0,0
COM,2010,-4.3322227069687,4.73668498079374,,1272.60723213062,3.35475770328922,-1.39589881896973,56.9090496528,0,0,0
COM,2011,-5.42473025670486,3.80520271470164,,1299.11100609207,1.8426630075621,-1.3619624376297,71.141117242,0,0,0
COM,2012,-4.04970428541402,13.2292330686291,,1313.58194779807,6.31474450315196,-1.38660228252411,73.7801502773,0,0,0
COM,2013,,0.540012364021734,,1343.54690686187,-4.29487331536736,-1.2163941860199,74.0465691964,0,0,0
COM,2014,-3.7803293757662,0.591865638475954,,1342.32965963909,,-1.1232727766037,88.1697175147,0,0,0
COM,2015,-0.256465657736018,7.198585983012,,1329.37048235986,,-1.09154379367828,100.0,0,0,0
COM,2016,-4.34858918733342,5.50330298674021,,1345.62616538094,,-1.09867775440216,91.8890831751,0,0,0
COM,2017,-2.13204216493526,2.94478722866575,,1369.41180288464,,-1.09925413131714,71.4922774252,0,0,0
COM,2018,-2.83225012492641,4.78955193840012,,1391.84570443398,,-1.18982172012329,53.5374652094,0,0,0
COM,2019,-3.33166140326131,6.05689709139567,,1389.36488019886,,-1.19900012016296,49.8745853656,0,0,0
COM,2020,-1.79978941327919,13.9191208828341,,1359.7070894329,,-1.25821113586426,49.7123469971,0,0,0
COM,2021,-0.314473575359912,2.54156016580105,,1359.76286116275,,-1.27106618881226,59.7975318409,0,0,0
COM,2022,-0.422370445048612,2.72555793496297,,1368.37463227743,,-1.20053803920746,,0,0,0
COM,2023,-1.82059800297231,11.5541625976277,,1382.51969363483,,-1.23843240737915,,0,0,0
CPV,2000,-11.1544820568204,11.0784796322344,,2037.31720912714,-2.47745668519835,-0.0163649544119835,96.8914599697,1,1,0
CPV,2001,-9.89947075706641,8.17406197555756,,2051.21733888102,3.34996472317894,,96.4871867768,1,1,0
CPV,2002,-11.5146928529663,11.8701753444953,,2127.70872296502,1.88453410076765,-0.259639918804169,95.9537501367,1,1,0
CPV,2003,-11.1255219641803,7.2694235159975,,2186.89500422765,1.18817038620528,-0.282602161169052,90.2658575993,1,1,0
CPV,2004,-14.0635896425989,7.92735140030131,,2379.79636224135,-1.8908217230618,-0.462027728557587,84.8126913674,1,1,0
CPV,2005,-4.18205952542758,9.57361109861946,,2514.16779255327,0.41889161285517,-0.365165054798126,95.99149124,1,1,0
CPV,2006,-7.46948939503443,6.42939295654848,,2683.83943856892,5.36907687065549,-0.287643551826477,99.433761754,1,1,0
CPV,2007,-12.0126265488265,4.97784351300448,,3056.97102851154,4.41099704193489,-0.326841533184052,94.3972870511,1,1,0
CPV,2008,-10.4743154022798,4.25007120802018,,3238.44159287498,6.77443546371143,-0.188693180680275,91.346511752,1,1,0
CPV,2009,-13.2225925658414,5.62593375520214,,3159.58698693977,0.991103480568085,-0.0558004304766655,100.565804366,1,1,0
CPV,2010,-12.2081961374489,5.44156360986304,,3194.61667734233,2.07866470906424,-0.146439358592033,100.9394708353,1,1,0
CPV,2011,-14.8785945210366,4.74452231715688,,3309.20121643898,4.47388342165023,0.00015922928287182,97.8575249915,1,1,0
CPV,2012,-12.7312450215892,6.5442067890223,,3341.7421054836,2.54039644167109,0.0197162088006735,100.193942694,1,1,0
CPV,2013,-5.2914571085641,5.76624149750659,,3361.09387702205,1.50654285701407,-0.115504145622253,88.1718115974,1,1,0
CPV,2014,-8.27455286476655,5.6307820131634,,3383.8422809791,-0.238778144990624,-0.241273880004883,90.4654276427,1,1,0
CPV,2015,-2.89127851947954,7.49296058890059,,3415.06266730931,0.131187999024545,-0.162442341446877,100.0,1,1,0
CPV,2016,-3.46715998994157,6.67786077186291,,3560.1400729534,-1.40781637091706,-0.194087252020836,102.2283745199,1,1,0
CPV,2017,-6.9931164719733,6.90747891585965,,3719.71306047915,0.784415251101334,-0.0798579379916191,102.4533598811,1,1,0
CPV,2018,-4.40170435637594,6.84987228577439,,3853.67940035241,1.25699566690509,-0.0363074876368046,101.8981200755,1,1,0
CPV,2019,-0.968698562598978,6.75225538273916,,4115.90283469406,1.10666674296063,-0.0247740764170885,101.1849386636,1,1,0
CPV,2020,-15.6834304654253,14.2036840687221,,3255.93628984058,0.605795808395385,0.160896986722946,105.4209022962,1,1,0
CPV,2021,-12.2149777326852,12.2895572187456,,3471.6553421786,1.86215297494647,0.26886397600174,95.6876916038,1,1,0
CPV,2022,-3.48336677710103,13.2573943662457,,3997.76763250653,7.93092925430087,0.263682216405869,,1,1,0
CPV,2023,-2.54316234258702,16.0581399602593,,4195.75433916189,3.72437517668748,0.242902502417564,,1,1,0
CRI,2000,-4.55955827354411,9.54253451545384,,7726.51985682031,10.9615496593622,0.697727382183075,105.9182822044,0,0,0
CRI,2001,-3.21895001481534,10.3270780359136,,7854.2339580182,11.2556157091172,,103.9058460805,0,0,0
CRI,2002,-5.18779567292921,10.0422286789492,,7989.55926102157,9.16752048509119,0.441433399915695,102.8294170718,0,0,0
CRI,2003,-5.20903348558069,11.4394258397844,,8207.45746763047,9.44758091616984,0.623164057731628,101.4563448802,0,0,0
CRI,2004,-3.6271827494939,11.2001286219912,,8445.52914945791,12.3148150178852,0.546658217906952,98.8197172894,0,0,0
CRI,2005,-4.29151439430037,9.21708242397677,46.5679335590554,8655.33965418585,13.7982949108987,0.594156503677368,95.4275571469,0,0,0
CRI,2006,-4.13248459059871,7.57922711911458,46.4903374971683,9160.29437453236,11.4705968149052,0.382123380899429,92.3095870155,0,0,0
CRI,2007,-5.57495108003318,7.80833147225104,49.725889905144,9779.51149389818,9.35724456417157,0.450156897306442,89.203228038,0,0,0
CRI,2008,-8.37792572859127,12.5067356835897,55.2754785679689,10104.9092039691,13.4244635507284,0.566187620162964,86.4572642562,0,0,0
CRI,2009,-1.82328161880324,11.328778967295,56.6654356400141,9883.67567046297,7.84270167700654,0.51818436384201,93.9809925173,0,0,0
CRI,2010,-3.22336387445293,7.80110052349462,54.7924339896472,10285.0856660419,5.66275708420021,0.586027026176453,93.9893760552,0,0,0
CRI,2011,-5.29681753650104,11.2949185238754,58.2940554034161,10612.4694861141,4.87799830970702,0.596260905265808,91.6513708469,0,0,0
CRI,2012,-5.10481785769544,14.8217007725864,59.3065249088479,11001.5192856576,4.49545314354605,0.743631064891815,91.7076471685,0,0,0
CRI,2013,-4.77170630967613,20.4690124010012,64.009233882082,11151.1437869768,5.23133614174428,0.747273743152618,90.7195276653,0,0,0
CRI,2014,-4.71600481230981,20.4919419875029,68.7577700808367,11422.6735793176,4.51920098516954,0.656426250934601,92.955287615,0,0,0
CRI,2015,-3.40396456306336,15.8448028421587,72.3537470412759,11714.7105980732,0.801982005099623,0.664466142654419,100.0,0,0,0
CRI,2016,-2.13651622902175,14.8848622762542,77.0030428360868,12084.4351325634,-0.0174788505908217,0.526479542255402,103.2890534823,0,0,0
CRI,2017,-3.61676636348474,14.9481080824652,79.1535437401927,12468.5654531709,1.62590692991732,0.43350425362587,100.6075555072,0,0,0
CRI,2018,-2.99153112578977,15.5066994441108,79.9377214914048,12679.5253643016,2.22111461526581,0.476172715425491,98.7676937033,0,0,0
CRI,2019,-1.19007304662517,13.4897470109103,78.5386590198214,12877.650101079,2.09604635327807,0.544661998748779,98.6334480955,0,0,0
CRI,2020,-1.0451399398849,16.3393517499399,90.0895284927395,12242.2098908533,0.724911478131376,0.477579593658447,102.1858328466,0,0,0
CRI,2021,-3.17593347841436,11.7126774173635,89.7356962841669,13146.6927918465,1.72647755109241,0.438738018274307,96.1638980473,0,0,0
CRI,2022,-3.28139915247024,8.71744340277925,80.0791308546679,13686.1614090822,8.27477490232654,0.567061722278595,,0,0,0
CRI,2023,-1.4326435676152,14.6299914841519,77.0447187551087,14318.8389652137,0.525193508693455,0.543547570705414,,0,0,0
DJI,2000,6.04193525666741,6.90657138988178,,,,-0.713253438472748,92.2774300523,1,1,0
DJI,2001,12.0278460954718,5.21129602467968,,,1.74665224985434,,93.4312115789,1,1,0
DJI,2002,11.8252569135346,5.256922343184,,,0.63761955366632,-0.669195592403412,93.0901287289,1,1,0
DJI,2003,12.7055171216025,5.66876470684781,,,1.98196734627545,-0.730550408363342,95.3982443394,1,1,0
DJI,2004,0.473072861668427,6.93197943444323,,,3.12226204699354,-0.744668662548065,93.1942232989,1,1,0
DJI,2005,2.84105797251051,5.56439488857335,,,3.10496640148298,-0.84547358751297,94.5345836065,1,1,0
DJI,2006,-2.15448790661934,7.67772943064475,,,3.48340699677866,-0.840129256248474,96.7152711915,1,1,0
DJI,2007,-20.2086361012125,8.93207849243059,,,4.96597654553301,-0.780036866664886,94.6798052121,1,1,0
DJI,2008,-22.5587851004156,8.26829597365263,,,11.9586206896552,-0.723590731620789,96.3149788053,1,1,0
DJI,2009,-6.77718840004505,7.7658882251218,,,1.67549587285964,-0.660491347312927,97.3572736015,1,1,0
DJI,2010,4.47357137871551,7.87953647772039,,,3.95007875923885,-0.676326990127563,97.0227618273,1,1,0
DJI,2011,-13.8678242864019,8.68421948523508,,,5.0687139477799,-0.589609205722809,98.5465652365,1,1,0
DJI,2012,-10.9311673573902,8.37894445755218,,,3.73120950756887,-0.456313699483871,100.9378811309,1,1,0
DJI,2013,-30.7756454699895,1.27737966871977,,2138.43843074856,2.70603242872182,-0.543590784072876,102.0406817766,1,1,0
DJI,2014,23.9575053238472,1.06181589657575,,2248.59114297989,1.34186494340157,-0.575449883937836,102.063824587,1,1,0
DJI,2015,29.4599511791353,1.24037633439777,,2376.12554719873,-0.847389733971996,-0.752352297306061,100.0,1,1,0
DJI,2016,-1.00034788975653,2.1475631145837,,2502.85181449431,2.73841208738755,-0.749578177928925,96.3658210855,1,1,0
DJI,2017,-4.79510874009852,1.7173350672911,,2596.45134698268,0.568112117084804,-0.689585387706757,96.8550271126,1,1,0
DJI,2018,14.7117694324276,1.58567108414747,,2677.16701469784,0.14797084987711,-0.741602540016174,99.1565222789,1,1,0
DJI,2019,18.2584262511938,1.52528322747519,,2781.94687224659,3.31925372703827,-0.821162223815918,98.3427565984,1,1,0
DJI,2020,11.5020743532667,1.88392135365331,,2776.54090852115,1.7774078380617,-0.857029616832733,95.0483955949,1,1,0
DJI,2021,-6.64847700936444,1.17105098898137,,2860.53793870551,1.18191775339802,-0.885837376117706,102.4810875308,1,1,0
DJI,2022,17.8593816032676,1.3139889030219,,2925.84071784878,5.17980847967061,-0.899799406528473,,1,1,0
DJI,2023,17.6001741922198,1.64139843043966,,3078.28598659063,1.49506816515088,-0.933053493499756,,1,1,0
DMA,2000,-19.9386602693652,6.7006068453681,,6236.41530652291,0.856946805358483,0.987186789512634,96.7154470883,1,1,0
DMA,2001,-12.8901748895518,11.2411153122769,,6252.78620148137,1.3038940346596,,108.0002932722,1,1,0
DMA,2002,-9.96742272663253,7.9691810015431,,6068.93653642148,0.170055330197681,0.939704358577728,106.1334706285,1,1,0
DMA,2003,-6.57569750334217,8.68081697710129,,6439.05826661346,1.45336800437251,0.926884114742279,94.3069546503,1,1,0
DMA,2004,-9.08346787312707,9.41569517498378,,6624.08831564742,2.39410982050298,0.750615060329437,100.8081642376,1,1,0
DMA,2005,-17.2927759913332,9.79003004530426,,6659.28779703005,1.68190079877553,0.801017343997955,97.6993107968,1,1,0
DMA,2006,-7.45979594692385,9.78222966983823,,6962.28124307129,2.2023913263167,0.905649721622467,99.5075669179,1,1,0
DMA,2007,-18.1587444858937,10.3170311620333,,7400.18344311927,3.63222129317821,0.719497740268707,96.1403728618,1,1,0
DMA,2008,-25.6856163166922,9.43068299835304,,7926.34888778889,6.35992183336295,0.484056323766708,99.7593197413,1,1,0
DMA,2009,-20.7381621636403,10.4132531454727,,7832.50550012373,0.00626357107066859,0.49756196141243,112.5141439088,1,1,0
DMA,2010,-17.8256008614503,6.87818875412358,,7885.76218710203,2.99936630549,0.347569495439529,107.2827011165,1,1,0
DMA,2011,-14.1740256881856,7.15469106727551,,7846.02849210952,1.1312313652648,0.231762483716011,101.845849222,1,1,0
DMA,2012,-17.6866752370363,9.60089349731838,,7755.63860249569,1.3567714780886,0.298656761646271,101.0154933349,1,1,0
DMA,2013,-18.6960090164188,9.59663494124529,,7612.33600928235,-0.0464116468805992,0.28756046295166,96.9710739456,1,1,0
DMA,2014,-6.83148085940272,7.87580977705144,,7899.649940693,0.799250372687492,0.282481491565704,94.2965729338,1,1,0
DMA,2015,-7.08253329442565,12.0472718435126,,7679.83293618857,-0.84382698463833,0.240542605519295,100.0,1,1,0
DMA,2016,-8.98790334142535,11.5050998493163,,7983.23571599345,0.141816225732312,0.178615316748619,106.456852266,1,1,0
DMA,2017,-11.0283065529593,14.9208593359592,,7575.63365328777,0.296252889279487,0.136305436491966,102.7843694406,1,1,0
DMA,2018,-46.6524667396649,22.6271743528782,,7881.43631947783,0.98919111918989,0.125301271677017,99.9798548494,1,1,0
DMA,2019,-38.1318845047392,16.7093939356885,,8351.12522914571,1.50462353858141,0.151736706495285,104.1550669867,1,1,0
DMA,2020,-36.9633253757218,26.983205848897,,6996.13658633828,-0.727116412668203,0.268519282341003,106.8163223054,1,1,0
DMA,2021,-33.5155990448367,19.8006172512553,,7519.49355098053,1.4831944499819,0.289970070123672,96.8863130114,1,1,0
DMA,2022,-26.9691848499082,22.5246147565762,,7984.01911049722,7.7806152516404,0.341509431600571,,1,1,0
DMA,2023,-34.1949273408919,24.3912618703578,,8399.96601368496,4.22769324983409,0.308252662420273,,1,1,0
DOM,2000,-4.22327517754885,8.53430944610175,,4154.06265527713,7.72413566181616,-0.124804936349392,93.8104255524,0,0,0
DOM,2001,-2.89354387031244,10.8039798075934,,4189.80766076945,8.88306848812961,,98.6288244178,0,0,0
DOM,2002,-2.94021829945032,11.4487958927188,,4312.88294593947,5.22336769759447,-0.256923526525497,95.8534153976,0,0,0
DOM,2003,4.8412459657921,13.2218079029247,,4194.01788130909,27.4497127394395,-0.39022970199585,90.4895498183,0,0,0
DOM,2004,4.66562998909679,10.9758151257372,29.4193594765204,4243.09468795653,51.4608598338065,-0.446592062711716,95.0350386677,0,0,0
DOM,2005,-1.32180615715461,9.13945209303603,29.7639084944842,4582.67384283375,4.19020260472056,-0.392353922128677,92.0246262855,0,0,0
DOM,2006,-3.39866888826109,15.1800204412873,36.0297665697998,4940.89563402297,7.57280523853074,-0.233389332890511,94.9376205746,0,0,0
DOM,2007,-4.92727717051081,15.1327598710491,37.4505019230939,5243.05707628193,6.14356655248047,-0.223225876688957,98.1080228007,0,0,0
DOM,2008,-9.39205249980337,15.0713870670601,38.1351824657778,5344.93067784953,10.6446210953712,-0.161350831389427,92.1304619693,0,0,0
DOM,2009,-4.77175407561185,16.6538393000533,40.2490295013608,5327.53279165634,1.44215131834353,-0.163394451141357,97.7646833975,0,0,0
DOM,2010,-7.47026738085731,11.1610779149617,39.5618548096354,5698.41429685183,6.32993220146146,-0.116028167307377,95.8158998579,0,0,0
DOM,2011,-7.51114424482423,10.7627966545772,38.7646385397866,5802.84238987035,5.79676809206533,-0.173335298895836,94.0908622509,0,0,0
DOM,2012,-6.54329188822032,16.4735544471245,41.4226370579869,5886.66561521702,3.69449707884777,-0.0618661120533943,94.6864086379,0,0,0
DOM,2013,-4.09669996553836,17.3282431904288,42.4439173337827,6098.90503670225,4.830950967408,-0.0211300067603588,92.4242362308,0,0,0
DOM,2014,-3.23042785325025,18.4215063028066,43.3917213662479,6451.88289713534,2.99864226125219,0.0333384610712528,92.0886282795,0,0,0
DOM,2015,-1.79906290356184,29.8630953551523,46.6652900274805,6819.93225155181,0.836746346724557,0.0140787828713655,100.0,0,0,0
DOM,2016,-1.07615585415127,18.6013519565159,48.6307750736677,7193.70124923098,1.61416607245223,-0.00929667800664902,104.481125901,0,0,0
DOM,2017,-0.166379063172654,15.5802494483517,49.3133493251297,7447.94340728752,3.27955694678546,-0.0386812426149845,99.7300977432,0,0,0
DOM,2018,-1.54461337602595,14.2572261129118,47.750173933837,7882.85726898612,3.56443426013508,-0.0285366922616959,94.9854918471,0,0,0
DOM,2019,-1.33559890727136,17.4118159016959,50.0321516558229,8195.9832061503,1.81060377042959,-0.0187732968479395,99.2678142253,0,0,0
DOM,2020,-1.6858466539231,40.4184587108251,55.3913348723929,7565.84276444044,3.78103179915517,0.0231650732457638,109.9584120466,0,0,0
DOM,2021,-2.84932341249584,16.7198383304297,51.9219323032358,8406.36934183752,8.24300347981809,0.0779508575797081,99.291797142,0,0,0
DOM,2022,-5.76805690073836,13.7446597768317,50.7224347337645,8730.59334982646,8.81109209279587,0.0695477873086929,,0,0,0
DOM,2023,-3.60354561344743,18.810806572052,53.6231807663618,8857.40278693789,4.78561281021135,0.171186909079552,,0,0,0
DZA,2000,,,,3553.32420521282,0.339163189071768,-0.710209369659424,53.1043580755,0,0,0
DZA,2001,,,,3610.00605632903,4.22598834854673,,55.1671539035,0,0,0
DZA,2002,,,,3754.66081539402,1.41830192345051,-0.574951589107513,53.827423935,0,0,0
DZA,2003,,,,3945.89816092714,4.268953958395,-0.481900811195374,61.6248545105,0,0,0
DZA,2004,,,,4066.28204806069,3.96180030257187,-0.441777735948563,68.8872199121,0,0,0
DZA,2005,19.7857720899622,11.9100885597204,,4223.60252134721,1.38244656662118,-0.341526746749878,87.6627490125,0,0,0
DZA,2006,23.4985369430055,22.4791640361002,,4279.61547125531,2.31149918514424,-0.500463128089905,101.0081722716,0,0,0
DZA,2007,21.3033457890387,2.03852000915551,,4339.25055772185,3.67899574741699,-0.52258163690567,100.6546878384,0,0,0
DZA,2008,18.8233635111302,1.43761421393531,,4367.56538019901,4.85859062814939,-0.62473601102829,122.9104559715,0,0,0
DZA,2009,0.287169379874168,1.99651742058322,,4336.10054056598,5.73706036145628,-0.964235186576843,90.9395280968,0,0,0
DZA,2010,6.8736192928034,1.03761213157002,,4456.61027416201,3.91106195534028,-1.10480070114136,119.5362856718,0,0,0
DZA,2011,8.09495300569721,0.791339569436198,,4501.35430135827,4.5242115050527,-1.21237993240356,139.423924752,0,0,0
DZA,2012,5.32371106942359,1.08157221833616,,4518.4397895726,8.89145091062317,-1.32038903236389,154.4967814805,0,0,0
DZA,2013,0.517147116303438,0.744447016382687,,4543.23444004859,3.25423910998847,-1.13844060897827,150.3603067767,0,0,0
DZA,2014,-3.8772158836163,0.448059126334839,,4634.10149183949,2.91692692067458,-1.30188941955566,143.4029715333,0,0,0
DZA,2015,-14.4205446442816,1.72343736396926,,4685.05902729002,4.78444700693889,-1.25690579414368,100.0,0,0,0
DZA,2016,-14.4962877563746,1.01403802715903,,4768.73140080218,6.39769480268757,-1.2414299249649,82.5372236418,0,0,0
DZA,2017,-11.6217683736912,0.599990207704779,,4742.90075536604,5.59111590961664,-1.2794988155365,93.880987359,0,0,0
DZA,2018,-8.68941296193565,0.476882299088464,,4717.00358853556,4.26999020467084,-1.34690141677856,111.019824637,0,0,0
DZA,2019,-8.76373598794007,0.491759309197809,,4672.66408682198,1.95176821052892,-1.38831329345703,101.6912729064,0,0,0
DZA,2020,-11.0309095376359,0.679785382766469,,4363.68533766912,2.41513094083414,-1.35530030727386,72.7872075272,0,0,0
DZA,2021,-2.42326388144805,0.451811806285505,,4456.74687641147,7.22606307415477,-1.18196296691895,115.7738397249,0,0,0
DZA,2022,8.61249001435547,0.426448875667624,,4544.46688059647,9.26551551551553,-1.06357324123383,,0,0,0
DZA,2023,2.5680705576358,0.764096150519173,,4660.40545686886,9.32217375928322,-0.948087155818939,,0,0,0
ECU,2000,6.34355414802451,50.9622733288772,,3953.39879728357,96.0963756926096,-0.452023267745972,88.4600679762,0,0,0
ECU,2001,-2.38325088255005,38.2704359107775,,4049.0001889951,37.6767454518094,,82.6655095877,0,0,0
ECU,2002,-4.50586234491735,42.543381282345,18.0188793138225,4174.89793579965,12.4835980082095,-0.72901463508606,86.7037998413,0,0,0
ECU,2003,-1.24920361685129,33.8914902574685,15.7239750495136,4220.21298466638,7.92936487461556,-0.723995983600616,90.249446458,0,0,0
ECU,2004,-1.36219189560774,43.9935585182862,16.4945050610248,4430.23717984188,2.74323198926704,-0.699335694313049,90.2533765619,0,0,0
ECU,2005,1.17661120468016,37.1036699044119,18.8463877579769,4589.32849203452,2.1682770118372,-0.777636587619781,98.9682015902,0,0,0
ECU,2006,3.80804965411111,30.7283494835413,18.5297984262552,4706.98056823816,3.29874846258215,-1.09882938861847,107.8735118405,0,0,0
ECU,2007,3.78442738247704,23.9110639310326,21.4152158966152,4715.30359842555,2.27618478002121,-1.13693797588348,113.8202815749,0,0,0
ECU,2008,2.89405288656368,11.8820542515181,20.4220509891831,4939.90215021789,8.40009593987462,-1.12754857540131,131.2006122243,0,0,0
ECU,2009,0.520924336749102,49.5212685332123,18.9166951455578,4909.33681705683,5.15996829181047,-1.25917947292328,108.501924202,0,0,0
ECU,2010,-2.32172616604527,8.87019534300809,23.4706330988204,5022.20374387205,3.55437734567843,-1.12405169010162,124.1012486728,0,0,0
ECU,2011,-0.506587087684931,9.71447853723941,24.6600311120431,5359.45724615639,4.4745326579584,-0.956343531608582,139.9851116752,0,0,0
ECU,2012,-0.166909556494228,9.97143640037966,27.080722670272,5579.85624282158,5.10172180958666,-0.943592429161072,140.1522729849,0,0,0
ECU,2013,-0.966037832420016,11.3348973198283,28.4069284768447,5893.32172683036,2.72177577710371,-0.837611019611359,140.8238165294,0,0,0
ECU,2014,-0.651047970913705,13.8374520309622,30.7230898404516,6055.04172761485,3.58922016616663,-0.920283794403076,131.9426986924,0,0,0
ECU,2015,-2.28484408591192,23.6277528717822,31.7638940761154,5976.1596805651,3.96664623255358,-1.14157736301422,100.0,0,0,0
