country,year,Control_of_Corruption,Government_Effectiveness,Rule_of_Law,Voice_and_Accountability,Regulatory_Quality,cbi_index,Current_Account_Balance,External_Debt_to_GNI,Debt_Service_to_Exports,GDP_Growth,GDP_per_Capita,Inflation_CPI,Terms_of_Trade,Treatment_Group_x,Criteria_1_x,Criteria_2_x,cpiapadm,cpiamacr,cpiafinq,cpiadebt,realIR,democracy_index,broad_money_to_gdp,Primary_fiscal_balance,CPIScore,EconomicFreedomIndex,Political_Stability,Contract_Enforcement_Score,Polity2_Score,Former_HIPC
SDN,2023,-1.50206708908081,-1.97706210613251,-1.6741771697998,-1.60484826564789,-1.6031391620636,,,20.8506519972074,,-20.1115759693272,767.248779296875,,,1,1,0,2.0,2.0,2.0,1.5,,,,-3.70158000000016,,,-2.46693897247314,,,0
SEN,2000,-0.0945855379104614,-0.165955796837807,0.0799881815910339,0.199801683425903,-0.194564670324326,"0,45",-5.54079842355363,61.6894599199723,16.1785721623707,3.88721095816793,1048.37474052363,0.731981981981609,92.4877560084,0,0,0,,,,,,,18.50167863425012,1.83237239497367,,,-0.58789050579071,,8.0,1
SEN,2001,0.0766640603542328,-0.105900000780821,0.0846199579536914,0.2902435064315795,-0.2328629791736605,"0,45",-3.77513794796373,57.5583406613325,14.5220111083493,4.31085146618369,1067.36886550595,2.9745008391957,91.7750372679,0,0,0,,,,,,,15.1480350117526,-0.801736266223895,,,,,8.0,1
SEN,2002,0.247913658618927,-0.045844204723835,0.089251734316349,0.380685329437256,-0.271161288022995,"0,45",-4.54340089477443,59.6555296080874,13.8831773237097,0.0686965747419066,1042.25509944289,2.33730187454302,90.396699334,0,0,0,,,,,,,15.93896976922962,1.00512596992548,,,-0.273943573236465,,8.0,1
SEN,2003,-0.141306817531586,-0.387829571962357,-0.0520304851233959,0.26668593287468,-0.308505296707153,"0,45",-4.98969389328599,50.6996951289096,12.5671824225423,5.59395094456143,1074.38578467686,-0.0519970242714378,91.1273394084,0,0,0,,,,,,,20.26923692144277,0.359213387638165,,,-0.250177979469299,,8.0,1
SEN,2004,0.0232223942875862,-0.340702801942825,0.0201852153986692,0.172796905040741,-0.323487251996994,"0,45",-5.07447589904161,39.4560229701737,14.5939920998588,4.64329393683312,1098.20064546027,0.51478178102298,90.274547721,0,0,0,,,,,,,22.26235749335947,1.05731455774167,,5.83,0.0295107942074537,,8.0,1
SEN,2005,-0.0353756621479988,-0.254883080720901,0.0098164184018969,0.056197814643383,-0.260493904352188,"0,45",-6.14150322696352,35.36578710921,7.94231982778222,4.31023852639633,1119.0505307548,1.71133325855503,89.4007150691,0,0,0,3.5,4.5,3.5,4.0,2.223327325134814,,22.28034290820505,0.439176597721289,,5.82,-0.204009935259819,,8.0,1
SEN,2006,-0.373094290494919,-0.365333080291748,-0.221306219696999,0.0617268159985542,-0.368648618459702,"0,45",-7.36865431598263,16.6447478917305,7.22763423088406,2.33077098330239,1118.7830430051,2.1122858387711,90.9509674404,0,0,0,3.5,4.0,3.5,4.0,1.799257240915907,5.37,23.75537346850476,-2.96413448953086,,5.79,-0.264316946268082,,8.0,1
SEN,2007,-0.51429945230484,-0.489185214042664,-0.239804193377495,-0.181714087724686,-0.404348582029343,"0,45",-9.37907093301321,18.5756168422383,6.17525853263195,2.82711920133374,1123.99862153285,5.85330428467687,91.3274441878,0,0,0,3.5,4.5,3.5,4.0,-1.723489985410489,5.37,24.47664072459791,-2.28386072470938,,5.63,-0.244918704032898,,7.0,1
SEN,2008,-0.500159680843353,-0.21551288664341,-0.280423700809479,-0.213503494858742,-0.347913265228271,"0,45",-11.2220760727631,16.9638719931345,4.76915421852048,3.70316906391386,1138.66883930214,7.34720236578404,89.492180077,0,0,0,3.5,4.0,3.0,4.0,-2.9869518860136,5.37,23.86722797237908,-3.01720338812831,,5.61,-0.148591339588165,,7.0,1
SEN,2009,-0.490049093961716,-0.552714586257935,-0.367224395275116,-0.269090443849564,-0.324280887842178,"0,45",-5.30915741099426,23.2912882370237,5.98362219392399,2.75210448455053,1142.65317233964,-2.24802147855337,89.5571938364,0,0,0,3.5,4.0,3.0,4.0,6.78107363941052,5.32,26.74835861257247,-3.06654135076926,,5.88,-0.205200999975204,,7.0,1
SEN,2010,-0.641386091709137,-0.593583285808563,-0.397503405809402,-0.267737418413162,-0.317569881677628,"0,80",-3.65650876220736,29.11361238051,5.447095234777,3.39088925336209,1153.53431121583,1.22868119673341,92.8484326377,0,0,0,3.5,4.0,3.5,4.0,3.453508901010261,5.27,28.37066979517645,-3.18422277400576,,5.72,-0.417924970388412,,7.0,1
SEN,2011,-0.503729224205017,-0.496339857578278,-0.456045746803284,-0.220193043351173,-0.245334327220917,"0,80",-6.44529936745546,33.1099863113617,8.53162911010612,1.33409107961258,1139.74447892639,3.40322829786971,97.8319819331,0,0,0,3.5,4.0,3.5,4.0,1.346505242181746,5.51,28.97855495173036,-3.68905399775837,,5.68,-0.280602246522903,,7.0,1
SEN,2012,-0.25842273235321,-0.473695427179337,-0.28196707367897,-0.0041891350410878,-0.109142281115055,"0,80",-8.65191854670285,40.9474447902949,9.36982754496764,4.00299555090457,1154.05677992367,1.41822871177844,99.4877351987,0,0,0,3.5,4.0,3.5,4.5,1.709097336748596,6.09,28.65143784874276,-2.99074079870831,36.0,5.73,-0.108322031795979,,7.0,1
SEN,2013,-0.189072817564011,-0.425884455442429,-0.23636282980442,0.0599607788026333,-0.0732259452342987,"0,80",-8.19227245767784,43.9931218090612,11.2244595306528,2.41238527605579,1147.3859217191,0.710245486695272,99.00757225,0,0,0,3.5,4.0,3.5,4.5,4.053292196268709,6.15,29.87129691164845,-3.12395611434153,41.0,6.09,-0.0607228353619576,,7.0,1
SEN,2014,0.0584492757916451,-0.404590606689453,-0.0757830440998077,0.291608184576035,-0.262088179588318,"0,80",-6.80294523804886,55.4462051266222,7.84748230559418,6.22407443790986,1180.7987108505,-1.09025507446895,99.8520308739,0,0,0,3.5,4.0,3.5,4.5,6.959692240164251,6.15,31.72897424826326,-2.55612514168997,43.0,6.11,-0.198223099112511,,7.0,1
SEN,2015,0.031306829303503,-0.48336198925972,-0.159370958805084,0.282860070466995,-0.224439725279808,"0,80",-5.31619475400192,60.5264126606154,23.2507789965949,6.36704365066983,1218.00613555438,0.13521193363526,100.0,0,0,0,3.5,4.0,3.5,4.5,4.04115044114453,6.08,35.28982720651663,-2.14369700334486,44.0,6.09,-0.120225243270397,,7.0,1
SEN,2016,-0.0242784265428782,-0.502697646617889,-0.123833999037743,0.369231224060059,-0.210808366537094,"0,80",-4.178756111634,61.8393365130541,9.56713773443819,6.35606857181878,1257.40906915928,0.837284942557434,102.2053160667,0,0,0,3.5,4.0,3.5,4.5,4.29827404463135,6.21,37.37748395895172,-1.60881351304457,45.0,6.1,-0.22595489025116,,7.0,1
SEN,2017,-0.114319831132889,-0.365319281816483,-0.171570092439651,0.316642314195633,-0.195707216858864,"0,80",-7.26914082739769,69.8011657283234,12.4629914022083,7.4074861863013,1312.10932776049,1.3181531484778,102.7297549389,0,0,0,3.5,4.0,3.5,4.5,4.514047781377103,6.15,37.79341718902007,-1.05251104923344,45.0,6.17,-0.0557225905358791,,7.0,1
SEN,2018,-0.0473760962486267,-0.329456508159637,-0.224594131112099,0.22047683596611,-0.147642567753792,"0,80",-9.58292425612148,84.3065387858435,15.0031740779477,6.20924103389086,1355.09610863712,0.460985642464282,102.1447502747,0,0,0,3.5,4.0,3.5,4.5,,6.15,40.96283524570701,-1.67000387068938,45.0,6.23,-0.107357509434223,,7.0,1
SEN,2019,-0.0035719706211239,-0.13431353867054,-0.215208232402802,0.234765261411667,-0.175264254212379,"0,80",-8.10949609772066,84.4481668068527,21.9400094713249,4.61362809749708,1379.60875249861,1.76011151192938,103.1746351959,0,0,0,3.5,4.0,3.5,4.0,,5.81,41.50894824820831,-1.94202963080556,45.0,6.25,0.0375764071941376,49.0,,1
SEN,2020,-0.0072953277267515,-0.059842012822628,-0.320803761482239,0.239433467388153,-0.294217169284821,"0,80",-10.8532305243561,99.2143864032524,23.1082282876075,1.3420737726679,1361.79143748646,2.54314685681652,103.748057156,0,0,0,3.5,4.0,3.5,4.0,,5.67,45.28718386429485,-4.345523521037,,6.08,-0.143102943897247,,,1
SEN,2021,0.0423106253147125,0.0246377754956484,-0.398609578609467,0.195669069886208,-0.322730869054794,"0,80",-12.0900482268387,108.123139349071,28.8705199727359,6.54400109964304,1414.5395109385,2.18032278088147,104.3580072477,0,0,0,3.5,4.0,3.5,4.0,,5.53,48.32679496879292,-4.31651994503545,,,-0.179771110415459,,,1
SEN,2022,-0.0131743038073182,0.0397833846509457,-0.268764853477478,0.176930591464043,-0.296521306037903,"0,80",-20.0668972619486,120.583788251088,26.2089312177689,3.82586363675534,1432.86013001798,9.69681899081073,,0,0,0,3.5,4.0,3.5,4.0,,5.72,52.0436890339651,-4.415739615199,,,-0.157593667507172,,,1
SEN,2023,0.0578322261571884,0.0696751922369003,-0.273632854223251,0.133976578712463,-0.345079481601715,"0,80",-19.6828748022512,133.991931640928,36.644656049268,4.58406140454957,1463.19101905166,5.93947798773215,,0,0,0,3.5,4.0,3.5,4.0,,5.48,52.52126593799649,-3.88112000001375,,,-0.138591378927231,,,1
SLB,2000,0.177562460303307,,0.571376621723175,0.221702694892883,,"0,48",-9.75872166781306,37.5825381988853,7.10811165289002,-14.2769995911798,1747.73099551254,7.88956186986721,109.1854326034,0,0,0,,,,,4.522841873816588,,21.68026047969662,,,,-0.732952654361725,,,0
SLB,2001,0.180006243288517,,0.3560861572623255,0.3039180934429165,,"0,48",-15.8332825110055,40.0450333440917,7.1618477937303,-7.9566061001623,1577.66696008378,6.92583732057426,110.3110340721,0,0,0,,,,,0.0846149494588498,,19.25890727220572,,,,,,,0
SLB,2002,0.182450026273727,,0.140795692801476,0.38613349199295,,"0,48",-19.5076486144732,53.3303060372882,10.9646043084801,-2.79998288464989,1504.85795225232,10.9296341872692,117.4500055534,0,0,0,,,,,-1.149455301520867,,18.93958264795482,,,,-0.43754518032074,,,0
SLB,2003,0.214311689138412,,0.210127502679825,0.322486877441406,,"0,48",-9.55786143655525,43.75267746723,9.8681769101185,6.52346685055139,1573.85522149264,8.26946349334406,120.4447821413,0,0,0,,,,,-12.62010458775343,,17.48718883572568,,,,0.359491646289825,,,0
SLB,2004,-0.0656907260417938,-1.11532366275787,-0.789211392402649,-0.354120701551437,-0.949744343757629,"0,48",-4.04304999537358,38.2047481294201,14.6417188728897,7.6832999660031,1664.58030147977,6.98584202682567,120.8230974365,0,0,0,,,,,6.010979454954946,,18.42538496674184,3.97295194892473,,,0.018688952550292,,,0
SLB,2005,0.0877809450030327,-0.639274537563324,-0.814222395420074,-0.0981996729969978,-0.975333094596863,"0,48",-16.3153968522639,30.1882368211333,9.0782961469216,7.35784193356017,1755.72812344484,7.33066341633299,108.1570604785,0,0,0,2.0,3.5,3.0,2.5,-1.309227822205913,,22.6538589959164,-2.17260930103035,,,-0.0171830672770739,,,0
SLB,2006,-0.202771097421646,-1.00409436225891,-0.60367089509964,0.0451032482087612,-1.10591995716095,"0,48",-6.83312757755056,28.9052901325578,2.46435853031206,4.13828031825385,1796.71896309507,11.2199870214146,108.302815388,0,0,0,2.0,3.5,2.5,2.5,-0.1634192157355376,,25.38377946689376,-1.14542888509393,,,0.0672086626291275,,,0
SLB,2007,-0.37489053606987,-1.08446216583252,-0.781534910202026,0.0634725987911224,-1.13744509220123,"0,48",-11.530483560154,26.9511388099347,5.97845174766405,3.63967242948135,1830.23675931387,7.66602013484806,117.1017481343,0,0,0,2.0,3.5,2.5,2.5,-1.184274732468276,,27.27244791932937,2.70421407501053,,,0.230097040534019,,,0
SLB,2008,-0.354255259037018,-1.00724422931671,-0.633352220058441,0.0204279962927103,-1.19349539279938,"0,48",-10.2526974566682,23.1657590626806,5.41239214994306,6.22596954376191,1911.19452897184,17.3200651968774,104.3823362488,0,0,0,2.0,3.5,2.5,2.5,1.475946837819025,,26.05420846084788,0.824053904375116,,,0.206393554806709,,,0
SLB,2009,-0.281599670648575,-1.144207239151,-0.675235211849213,0.137840136885643,-1.22002625465393,"0,48",-7.39710016308987,23.002217203778,4.21084154254013,2.86426790167438,1930.45659372799,7.09271716876286,100.2461774796,0,0,0,2.0,3.5,2.5,3.0,5.047565475456643,,28.21399439187523,2.19576585695007,,,0.215018734335899,,,0
SLB,2010,-0.339228063821793,-1.02263641357422,-0.64786422252655,0.0658942386507988,-1.2024450302124,"0,48",-16.050570178358,27.0135365745914,6.18243062856537,9.70838816928725,2058.95426620207,1.05148163321038,105.5949665543,0,0,0,2.0,3.5,2.5,3.0,12.47041208347395,,28.64309257075797,4.4098100746815,,,0.343293845653534,,,0
SLB,2011,-0.346251636743546,-0.908538818359375,-0.518693208694458,-0.0042666099034249,-1.05523908138275,"0,48",-1.76448181407241,26.0092463285008,2.70232442800693,7.42994961675907,2132.01998399541,7.34270706018,101.960908254,0,0,0,2.0,3.5,3.0,3.5,8.323860534755125,,32.10409393554339,7.76659229714571,,,0.307558387517929,,,0
SLB,2012,-0.357465267181396,-0.813310861587524,-0.528098583221436,-0.0285495333373547,-1.04433333873749,"0,74",2.22664220100674,20.2249196824666,4.57734260057202,2.46600138697883,2105.90758922315,5.91200602491155,98.4274338562,0,0,0,2.0,3.5,3.0,3.5,6.331583252034383,,35.14398495887583,3.49244413856389,,,0.187316343188286,,,0
SLB,2013,-0.399928987026215,-0.830600559711456,-0.512860834598541,0.0015769803430885,-1.11021757125854,"0,74",-2.99759976580723,15.8150933188393,7.30857495090702,5.23774017780327,2136.72036781191,5.3913638858756,101.0712503034,0,0,0,2.0,3.5,2.5,3.5,8.22833921731509,,36.66869544744885,3.79722673056443,,,0.300382703542709,,,0
SLB,2014,-0.26601055264473,-1.12043535709381,-0.490089744329453,0.226576805114746,-1.10064721107483,"0,74",-3.71115377219683,14.202644727771,2.82438708898031,1.18921747092358,2085.15500132222,5.16590237925171,114.9677120846,0,0,0,3.0,3.5,2.5,3.5,6.983413886351996,,36.89825033755317,1.96316197394947,,,0.470224827528,,,0
SLB,2015,-0.345234453678131,-0.993977129459381,-0.489612936973572,0.284463554620743,-0.973001599311829,"0,74",-2.75805796717988,16.1611693966709,2.42781955204426,1.67614615649777,2045.47889485251,-0.57446928635949,100.0,0,0,0,2.0,3.5,2.5,3.5,6.889235487450308,,40.38142094593159,3.09510109207997,,,0.639986574649811,,,0
SLB,2016,-0.356087327003479,-0.92722624540329,-0.300033777952194,0.46720814704895,-0.973601579666138,"0,74",-3.53779116137824,19.7388826152978,3.84741879254234,5.55473153366954,2084.24598380679,0.512485626268792,100.2184488236,0,0,0,2.0,3.5,2.5,3.5,9.721364579639792,,43.24870090611434,-3.09476324868139,42.0,,0.49175438284874,,,0
SLB,2017,0.0926279351115227,-0.932957649230957,-0.191830039024353,0.489896327257156,-0.810339570045471,"0,74",-4.27498999015075,22.40219027726,4.68915869348689,3.07534803424636,2075.36230008714,0.488686760261083,103.1487516538,0,0,0,2.0,3.5,2.5,3.5,7.914122900795615,,42.33511292974949,-0.80506268446045,39.0,,0.188088729977608,,,0
SLB,2018,-0.0349028892815113,-0.901527941226959,-0.202022984623909,0.375564604997635,-0.847762167453766,"0,74",-2.95981146196371,19.8609933517187,4.90063938480131,2.74599542334096,2061.89784418456,3.46147484973729,96.7616685229,0,0,0,2.0,3.5,2.5,3.5,2.680172810033045,,40.80992215675133,4.32406593218373,44.0,,0.355220019817352,,,0
SLB,2019,-0.0506124719977379,-0.88233882188797,-0.108965173363686,0.492837101221085,-0.835665345191956,"0,74",-9.51098244742117,19.0295414493182,4.02688144450277,1.74856655451832,2043.07578936317,1.63485544012247,90.1423220016,0,0,0,2.0,3.5,2.5,3.5,9.239167930648666,,38.40296187577452,-0.77772535033827,42.0,,0.497185170650482,42.0,,0
SLB,2020,0.0682966485619545,-0.696980476379395,-0.0365008264780045,0.450046628713608,-0.832646548748016,"0,74",-1.63132631148554,20.5207798207263,6.54063457551804,-3.3811475409836,1930.64258596415,2.96354992076065,94.3577640148,0,0,0,2.0,3.5,2.5,3.5,12.16985020923097,,42.94509337314734,-2.28089224350276,,,0.560446560382843,,,0
SLB,2021,-0.16415411233902,-0.838085055351257,-0.36349618434906,0.41220411658287,-0.847071647644043,"0,74",-5.13474114732006,29.1164554654829,2.45007918394401,2.56434975416948,1933.17055918223,-0.115437894412839,92.9130112992,0,0,0,2.0,3.5,2.5,3.5,11.30263535228591,,45.17097096187502,-3.34983644142727,,,0.541874766349792,,,0
SLB,2022,-0.184632152318954,-0.67954033613205,-0.240774631500244,0.336979955434799,-0.766386210918427,"0,74",-13.9516929510842,30.3157419607759,2.41318290007763,2.40248143622522,1932.78966817916,5.51812928576938,,0,0,0,2.0,3.5,2.5,3.5,,,45.515440072723,-3.55999132212166,,,0.413905620574951,,,0
SLB,2023,-0.134710744023323,-0.733603537082672,-0.262915134429932,0.340079069137573,-0.780060708522797,"0,74",-10.9101157275012,31.825886589009,4.88495224859353,3.07976981501386,1945.14986518195,5.88585897042164,,0,0,0,2.0,3.0,2.5,3.5,,,45.10720807359826,-5.07715227442803,,,0.445870101451874,,,0
SLE,2000,-0.736801981925964,-1.60816824436188,-1.28874289989471,-1.33518970012665,-1.57025909423828,"0,70",-17.658489136383,202.626337201351,76.3529076146717,6.65272965939295,649.404708238465,,223.1182153934,1,1,0,,,,,22.23916034619433,,16.35745331759317,,,,-1.86868572235107,,,1
SLE,2001,-0.7631303071975706,-1.618574857711795,-1.31654071807861,-0.945077180862428,-1.458996295928955,"0,70",-5.82077950944332,75.6757199532224,112.753395863088,-6.34545540326552,573.319808206318,,209.1896386132,1,1,0,,,,,-53.64163175020498,,8.549933543155168,,,,,,,1
SLE,2002,-0.789458632469177,-1.62898147106171,-1.34433853626251,-0.554964661598206,-1.34773349761963,"0,70",-3.78669108728341,73.0558757903588,13.4873125432293,26.5241348883315,684.719710400667,,215.6816144566,1,1,0,,,,,27.16973516288261,,9.08046986334512,,,,-0.691395998001099,,,1
SLE,2003,-0.892783045768738,-1.33037447929382,-1.19470548629761,-0.346790134906769,-1.17916703224182,"0,70",-3.86532717048741,74.7733226652223,10.5607754340122,9.48363148565812,719.793625697478,,202.1080339515,1,1,0,,,,,6.009234728809929,,8.94050026950791,,,,-1.08121025562286,,,1
SLE,2004,-0.881412625312805,-1.1239367723465,-1.15032112598419,-0.311112105846405,-1.09119367599487,"0,70",-4.42616764883846,81.8634959205704,10.4674816147307,6.47884601647948,740.951027512485,,194.8412388282,1,1,0,,,,,8.204529092663938,,8.94161847216844,-0.530817921419456,,4.92,-0.514731526374817,,,1
SLE,2005,-1.08549165725708,-1.34393203258514,-1.15101563930511,-0.530995607376099,-1.10149943828583,"0,70",-4.12285133599244,75.249561515338,6.8705027342111,4.35349994988408,752.690253176869,,168.8465364802,1,1,0,3.0,4.0,3.5,3.5,6.832323498700908,,9.63618189062132,0.805759429393174,,5.21,-0.481067776679993,,,1
SLE,2006,-1.02614569664001,-1.1003794670105,-0.992507755756378,-0.326508969068527,-1.14218163490295,"0,70",-3.26191335965638,54.6815421542596,7.83609623227349,4.28311044472458,767.797732668035,,163.0587086498,1,1,0,3.0,4.0,3.5,3.5,10.22909084135771,3.57,9.993447163677727,0.527709702846331,,5.57,-0.302883803844452,,,1
SLE,2007,-0.919340312480927,-1.15243637561798,-0.994199395179749,-0.218499302864075,-1.0905464887619,"0,70",-4.81336895088325,18.273620722402,2.85500971829214,7.97656533438359,811.033383728662,11.6499744518106,156.4123004849,1,1,0,3.0,4.0,3.5,3.5,17.25856727369327,3.84,10.16744624710673,0.649775200613371,,5.93,-0.0615781955420971,,,1
SLE,2008,-0.978874683380127,-1.15404140949249,-0.944533824920654,-0.141638219356537,-0.977361500263214,"0,70",-5.8776785442258,17.5440453021133,1.69802448891235,5.43589304424943,834.032131697465,8.21112432289608,139.2791618073,1,1,0,2.5,4.0,3.5,3.5,13.99666878031389,4.11,11.17302057940137,-1.22985715014002,,5.83,-0.239808902144432,,,1
SLE,2009,-0.942291140556335,-1.19393682479858,-0.914634764194489,-0.241323813796043,-0.805877387523651,"0,70",-8.64086910855647,22.6433092732854,2.09323552121569,3.20943156226356,837.924748136024,7.46901898540982,160.7738075057,1,1,0,3.0,4.0,3.5,3.5,12.54614358869602,4.3100000000000005,13.41674109660397,-0.767015656292414,,6.23,-0.289030253887177,,,1
SLE,2010,-0.780791580677032,-1.20814538002014,-0.947139799594879,-0.157845288515091,-0.760722637176514,"0,70",-14.5122684691414,23.0872829511422,2.72293801931108,6.63749245827172,869.552043593205,7.18566275668163,153.9877507877,1,1,0,3.0,4.0,3.5,3.5,3.249551609108688,4.51,13.30170718298309,-2.98526308865922,,6.09,-0.236645370721817,,,1
SLE,2011,-0.860041797161102,-1.18952429294586,-0.862535297870636,-0.203812569379807,-0.730839669704437,"0,64",-41.7151434822152,22.9007933874191,3.4084151261542,6.00983104607874,898.064605764694,6.79138291952621,135.9890238333,1,1,0,3.0,4.0,3.5,3.5,3.15860057434456,4.51,13.86692309227197,-2.00897251826291,,5.81,-0.168444857001305,,,1
SLE,2012,-0.957400441169739,-1.22011303901672,-0.867620050907135,-0.320652544498444,-0.710573136806488,"0,64",-20.4162828250865,22.5260372086175,1.6711478356272,15.201748273464,1008.71326115035,6.58776239392585,124.7654532234,1,1,0,3.0,4.0,3.5,3.5,7.995972874172925,4.71,13.10534795563759,0.114589910302567,31.0,5.81,-0.279945284128189,,,1
SLE,2013,-0.912265717983246,-1.2193740606308,-0.867820560932159,-0.342688739299774,-0.720584511756897,"0,64",-9.5762775850755,18.1860758918624,1.5489275900938,21.0790141636427,1191.69433194611,5.52412877994266,128.7639140201,1,1,0,3.0,4.0,3.5,3.5,12.71592958218777,4.64,11.19995899424985,-0.195192047876872,30.0,5.84,-0.174718275666237,,,1
SLE,2014,-0.948586165904999,-1.2485363483429,-0.935613691806793,-0.287209033966064,-0.822831988334656,"0,64",-6.02552076426269,18.2691743146218,2.33143017656961,4.55925353270435,1216.61116951572,4.63931171409667,104.9602370988,1,1,0,3.0,4.0,3.5,3.5,17.30560434200506,4.56,13.03921446132491,-1.84795867973186,31.0,5.92,-0.104039676487446,,,1
SLE,2015,-0.820486605167389,-1.28399503231049,-0.880522012710571,-0.271190404891968,-0.928697109222412,"0,64",-15.0801915545255,23.4272960556342,6.58298432402546,-20.4910741067999,945.148168480629,6.68943562498681,100.0,1,1,0,3.0,4.0,3.5,3.5,-0.7608953368854308,4.55,0.0153190301749604,-2.5051255260896,29.0,5.83,-0.106272891163826,,,1
SLE,2016,-0.841478765010834,-1.22547876834869,-0.803181529045105,-0.198737993836403,-0.948930025100708,"0,64",-4.86340760211655,27.3208899598039,5.05597368236027,6.34672785193577,981.743978922239,10.8860609413903,107.1538468146,1,1,0,3.0,4.0,3.5,3.5,9.791960775478149,4.55,0.0160391997358556,-4.58245407188174,30.0,5.7,-0.167113155126572,,,1
SLE,2017,-0.590301275253296,-1.22013700008392,-0.806489408016205,-0.194816008210182,-0.949866354465485,"0,64",-11.680321040579,31.3791884231343,6.93373812546183,3.7538032140037,994.582742641008,18.2215094003386,118.3333984764,1,1,0,3.0,4.0,3.5,3.5,6.151412182161972,4.66,0.0151801010542364,-4.31395650321392,30.0,5.57,-0.0394265502691269,,,1
SLE,2018,-0.511718928813934,-1.19115614891052,-0.797170162200928,-0.183088049292564,-0.918371915817261,"0,64",-9.25504556429235,29.0038408099525,7.97848057220281,3.47290262012454,1005.24821808651,16.0295447693699,117.8256249485,1,1,0,3.0,3.5,3.5,3.0,1.711335036610848,4.66,0.0147272954355909,-1.78529254649628,30.0,5.64,-0.0887953713536263,,,1
SLE,2019,-0.470781624317169,-1.17441010475159,-0.804067730903625,-0.130791753530502,-0.916900396347046,"0,58",-7.78800790188033,29.9056489391037,11.5287921311512,5.50270937378153,1036.22706679474,14.8049990906021,113.532151134,1,1,0,3.0,3.5,3.5,3.0,7.324787871779408,4.86,0.0145171549458103,-0.448528482832843,33.0,5.95,-0.0569148063659668,54.6,,1
SLE,2020,-0.396055698394775,-1.06328344345093,-0.794501006603241,-0.0947539657354355,-0.904623210430145,"0,58",-5.83703102745449,32.95417824489,14.5681232414602,-1.2533490322766,999.888885139707,13.4468711101052,106.2490689612,1,1,0,3.0,3.5,3.5,3.0,4.115037582579565,4.86,0.0179333991187371,-1.66224886053056,,5.8,-0.302384614944458,,,1
SLE,2021,-0.455585211515427,-1.15254700183868,-0.839770317077637,-0.066451832652092,-0.980271220207214,"0,58",-7.29657128553341,35.6831689745122,9.49394228866129,5.8968527047094,1035.03777484863,11.8739588840234,120.7957241848,1,1,0,3.0,3.5,3.5,3.0,10.63566334024978,4.97,0.0192391992698411,-2.24427257589124,,,-0.0969721227884293,,,1
SLE,2022,-0.559889018535614,-1.17013084888458,-0.830980896949768,-0.14665475487709,-1.05557787418365,"0,58",-6.35040642174422,34.037285427474,10.0813785904022,5.3135546141915,1066.03912308826,27.2082883814653,,1,1,0,3.0,3.0,3.5,3.0,-6.017288889015486,5.03,0.0203970347103604,-3.47472857940065,,,-0.0945132076740265,,,1
SLE,2023,-0.574557840824127,-1.1555837392807,-0.832963287830353,-0.296392291784286,-1.06417989730835,"0,58",-9.45681062756132,37.4639796212849,11.9116870243372,5.7100218981806,1102.44133602893,47.6428733253179,,1,1,0,3.0,3.0,3.5,3.0,-7.411526865704112,4.32,0.0198352929421524,-2.51152382943977,,,-0.238688722252846,,,1
SLV,2000,-0.745444059371948,-0.620502829551697,-0.803453266620636,-0.043113961815834,-0.0174299348145723,"0,79",-3.65297107423069,39.3265052425298,14.2473825296204,1.12790697674419,2964.89346881406,2.27128756828723,105.7265910978,0,0,0,,,,,,,51.3195795218899,,,,0.329205334186554,,10.0,0
SLV,2001,-0.779294639825821,-0.6151795089244845,-0.6849871575832365,0.0395083650946615,-0.0936181778088211,"0,79",-1.22368889754147,44.4755553384712,14.842816777415,0.879613659882722,2978.59734844669,3.7508205747202,103.4078451828,0,0,0,,,,,,,62.27929425628788,,,,,,10.0,0
SLV,2002,-0.813145220279694,-0.609856188297272,-0.566521048545837,0.122130692005157,-0.16980642080307,"0,79",-3.19917807931234,49.5431929695783,18.8812777914614,1.57291844759789,3016.06307728602,1.86552503610077,104.6476663863,0,0,0,,,,,,,59.13394645255315,,,,0.293994128704071,,10.0,0
SLV,2003,-0.416793614625931,-0.460299640893936,-0.516855239868164,0.10748229175806,-0.246245339512825,"0,79",-5.30205130807915,67.2072609226129,25.0419661831873,1.56539303147618,3057.16467629097,2.1203909173333,100.051434961,0,0,0,,,,,,,57.66269689055782,,,,-0.180753871798515,,10.0,0
SLV,2004,-0.480672061443329,-0.451769232749939,-0.490908056497574,0.0246405247598886,0.000375590956537,"0,79",-4.67674940955736,68.9516637257897,30.5566100601225,0.889404485692197,3081.23629665234,4.45194392395045,93.99566335,0,0,0,,,,,,,57.65042438321763,,,7.55,-0.0691009759902954,,10.0,0
SLV,2005,-0.50867372751236,-0.447229236364365,-0.505208492279053,-0.0750127732753754,-0.257205307483673,"0,79",-4.22907878622942,67.7208467823786,24.9408049976826,2.68083009363194,3163.36118376833,4.69094870903769,89.0870185388,0,0,0,,,,,,,55.9072224232325,,,7.52,-0.0337608754634857,,10.0,0
SLV,2006,-0.335918337106705,-0.21700045466423,-0.691741585731506,0.0966298580169678,-0.0738027393817902,"0,79",-4.78478289538241,64.2868971474139,31.6266579835059,4.3369986028604,3302.34817354347,4.03712359429612,86.8453135079,0,0,0,,,,,,6.22,56.74735334334736,,,7.62,-0.168158024549484,,10.0,0
