country,year,Control_of_Corruption,External_Debt_to_GNI,GDP_Growth,Government_Effectiveness,Rule_of_Law,Voice_and_Accountability,Treatment_Group,Criteria_1,Criteria_2
TJK,2002,-1.1749712228775,106.29896032498,10.8000037591665,-1.24116063117981,-1.08354067802429,-1.1117959022522,1,1,0
TJK,2003,-1.14774608612061,85.677772758842,10.9999990780572,-1.14207339286804,-1.06657803058624,-1.14990878105164,1,1,0
TJK,2004,-1.31920981407166,57.7953347890355,10.2999989410117,-0.978848516941071,-1.18313717842102,-1.22227311134338,1,1,0
TJK,2005,-1.17604744434357,41.9808178458617,6.69999851655409,-1.15841937065125,-1.10024237632751,-1.26609790325165,1,1,0
TJK,2006,-1.04283225536346,30.6534237525021,7.00000321108996,-1.07245790958405,-1.18217408657074,-1.35194134712219,1,1,0
TJK,2007,-1.04096925258636,28.5112652355737,7.80000011872161,-1.12784206867218,-1.29604709148407,-1.29212081432343,1,1,0
TJK,2008,-1.18693053722382,37.5536362491248,7.89999827154939,-1.09022438526154,-1.29554963111877,-1.35568141937256,1,1,0
TJK,2009,-1.22176921367645,44.785263466694,3.90000114826496,-1.12183570861816,-1.27246570587158,-1.33212602138519,1,1,0
TJK,2010,-1.297203540802,51.0948811337161,6.49999908585235,-0.931619644165039,-1.21289575099945,-1.43107783794403,1,1,0
TJK,2011,-1.23177170753479,47.1598032861208,7.40000059956709,-0.957298815250397,-1.23239934444427,-1.38084805011749,1,1,0
TJK,2012,-1.28034162521362,47.4048674756188,7.49999946321525,-0.936370611190796,-1.2076199054718,-1.42240357398987,1,1,0
TJK,2013,-1.28762102127075,43.7543042685222,7.39999974700379,-1.06848573684692,-1.26350378990173,-1.5042804479599,1,1,0
TJK,2014,-1.13246428966522,45.3573000176201,6.70000069016253,-0.792752921581268,-1.0121363401413,-1.49567449092865,1,1,0
TJK,2015,-1.1481910943985,52.5018447634389,6.01930331771186,-0.904914379119873,-1.07517385482788,-1.56938183307648,1,1,0
TJK,2016,-1.1630334854126,64.1008259689526,6.89999999999999,-1.0909241437912,-1.16668653488159,-1.68984246253967,1,1,0
TJK,2017,-1.34637212753296,67.9150165150958,7.10000041864309,-1.18244826793671,-1.37405633926392,-1.72194194793701,1,1,0
TJK,2018,-1.42863714694977,67.6998175368789,7.5999988895536,-1.16375720500946,-1.30350601673126,-1.6990247964859,1,1,0
TJK,2019,-1.34564983844757,68.8669801750646,7.40000016310556,-1.11675369739532,-1.2538548707962,-1.79590904712677,1,1,0
TJK,2020,-1.34522652626038,72.6845862629147,4.40000111553493,-0.759225845336914,-1.25058948993683,-1.77792489528656,1,1,0
TJK,2021,-1.35433459281921,61.2573550692462,9.39999955037523,-0.645049810409546,-1.20684373378754,-1.70138382911682,1,1,0
TJK,2022,-1.43427646160126,47.3124884939827,8.00000033846364,-0.757130861282349,-1.2555650472641,-1.6736581325531,1,1,0
TJK,2023,-1.37873339653015,45.3835119722445,8.29999921651935,-0.772318005561829,-1.27723121643066,-1.63467013835907,1,1,0
TKM,2000,-1.07713758945465,96.3196890399462,5.46906413252854,-1.15839385986328,-1.3698582649231,-1.69253444671631,0,0,0
TKM,2001,,65.3544526035338,4.34384571432727,,,,0,0,0
TKM,2002,-1.05427289009094,49.1031997770124,0.257179925006284,-1.38285386562347,-1.42397999763489,-1.93202567100525,0,0,0
TKM,2003,-1.01513183116913,32.4906274353972,3.26882855955344,-1.41546761989594,-1.31896460056305,-1.9572502374649,0,0,0
TKM,2004,-1.27052068710327,26.9750065274572,5.00040743766748,-1.54980719089508,-1.62806761264801,-1.98201262950897,0,0,0
TKM,2005,-1.3477623462677,15.2863835201395,13.034034870022,-1.56691956520081,-1.61142349243164,-2.0011305809021,0,0,0
TKM,2006,-1.39920389652252,10.2692400450782,10.9733083254017,-1.51765394210815,-1.64104187488556,-2.08871555328369,0,0,0
TKM,2007,-1.40573811531067,7.13700187700112,11.05929947045,-1.40627419948578,-1.56595134735107,-2.15612840652466,0,0,0
TKM,2008,-1.39833152294159,4.48478145687274,14.7,-1.40183234214783,-1.45997738838196,-2.10970687866211,0,0,0
TKM,2009,-1.43222260475159,4.24042891975606,6.10000011485643,-1.38866555690765,-1.45370447635651,-2.08251118659973,0,0,0
TKM,2010,-1.43577635288239,8.12996104896032,9.19999998805483,-1.52704012393951,-1.47331619262695,-2.04029369354248,0,0,0
TKM,2011,-1.44598138332367,16.2712810493695,14.6999999278723,-1.51512265205383,-1.43329453468323,-2.16572093963623,0,0,0
TKM,2012,-1.31468987464905,20.5679513452169,11.0999999615545,-1.12933874130249,-1.3807088136673,-2.25042843818665,0,0,0
TKM,2013,-1.28568112850189,23.136822646184,10.200000101399,-1.13669443130493,-1.36186134815216,-2.21650719642639,0,0,0
TKM,2014,-1.17745840549469,18.5866873573514,10.2999999705459,-0.526086628437042,-1.34476661682129,-2.25926470756531,0,0,0
TKM,2015,-1.22591376304626,20.7791606059437,6.49999990951666,-0.599104762077332,-1.41998243331909,-2.23770475387573,0,0,0
TKM,2016,-1.39584314823151,23.1856898510511,6.1999999664301,-0.912186086177826,-1.48835563659668,-2.17106986045837,0,0,0
TKM,2017,-1.36912357807159,23.795696531403,6.50000004682975,-1.01174581050873,-1.48155915737152,-2.16016387939453,0,0,0
TKM,2018,-1.38282227516174,20.8966214216128,6.19999994137119,-1.08992314338684,-1.46458470821381,-2.15293836593628,0,0,0
TKM,2019,-1.39404201507568,14.9151811375499,6.30000004226711,-1.01773571968079,-1.40987253189087,-2.18394660949707,0,0,0
TKM,2020,-1.43457841873169,12.664880108034,5.900000048526,-1.02376997470856,-1.40002739429474,-2.02786159515381,0,0,0
TKM,2021,-1.43960976600647,10.0332360806775,6.20000001747076,-0.961421966552734,-1.45872151851654,-1.90989995002747,0,0,0
TKM,2022,-1.43713247776031,7.98184791210057,6.19999993621698,-1.15899753570557,-1.49231159687042,-1.94626450538635,0,0,0
TKM,2023,-1.42362427711487,6.51562475589589,6.30015758549871,-1.2064995765686,-1.48657822608948,-1.88326275348663,0,0,0
TLS,2000,,,58.0780959334582,,0.274133086204529,-0.130789056420326,0,0,0
TLS,2001,,,16.3513809203446,,,,0,0,0
TLS,2002,-0.222040235996246,,-6.70365182412642,-0.764728426933289,-0.83753502368927,0.267976731061935,0,0,0
TLS,2003,-0.249594807624817,,-2.18226413236545,-0.967885792255402,-0.429828256368637,0.165442883968353,0,0,0
TLS,2004,-0.335041284561157,,0.400003981151968,-0.686259031295776,-0.59241133928299,-0.0935148894786835,0,0,0
TLS,2005,-0.569692432880402,,2.98457963807486,-1.00036764144897,-0.509093940258026,-0.210176095366478,0,0,0
TLS,2006,-0.598673343658447,,-4.11609268942114,-1.22270429134369,-1.11040985584259,0.057441633194685,0,0,0
TLS,2007,-0.648965775966644,,10.2653884542201,-1.15335500240326,-1.20347332954407,0.148541197180748,0,0,0
TLS,2008,-0.65031909942627,,11.3948048266465,-1.06599092483521,-1.05070447921753,0.217161998152733,0,0,0
TLS,2009,-0.803566515445709,,10.1469544183475,-1.19305002689362,-1.20296549797058,0.097796842455864,0,0,0
TLS,2010,-0.754676282405853,,9.33151176629212,-1.25159215927124,-1.18515872955322,0.0616596676409245,0,0,0
TLS,2011,-0.824016511440277,,5.95853971210654,-1.18563520908356,-1.1867653131485,0.132830247282982,0,0,0
TLS,2012,-0.743892967700958,1.76077705580083,4.86062186827468,-1.19557499885559,-1.14376664161682,0.0963445156812668,0,0,0
TLS,2013,-0.693969368934631,2.15548014674223,3.10436683211147,-1.24659609794617,-1.21295475959778,0.0911240950226784,0,0,0
TLS,2014,-0.529589474201202,3.12503706330901,4.47249846569638,-1.21398222446442,-1.11269855499268,0.148768439888954,0,0,0
TLS,2015,-0.546580612659454,4.18631483293713,2.48004040218397,-1.07913541793823,-1.1336977481842,0.186081275343895,0,0,0
TLS,2016,-0.5377396941185,3.64373313129695,3.00993062553351,-1.03911125659943,-1.17595374584198,0.220640152692795,0,0,0
TLS,2017,-0.56555962562561,5.51559153978068,-3.18241522489195,-1.00374865531921,-1.17315435409546,0.342965990304947,0,0,0
TLS,2018,-0.505600214004517,7.06944424317143,-0.466502170658785,-0.936417639255524,-1.13950335979462,0.321408063173294,0,0,0
TLS,2019,-0.400363653898239,7.08840627014517,24.2128840085001,-0.858447849750519,-1.12981474399567,0.356010109186172,0,0,0
TLS,2020,-0.339262902736664,9.78633311756728,31.7257416721413,-0.755884349346161,-1.19961440563202,0.36991474032402,0,0,0
TLS,2021,-0.0718021541833878,8.04403579120896,5.363126627216,-0.753923773765564,-1.02528750896454,0.450999140739441,0,0,0
TLS,2022,-0.265468001365662,9.47701393823674,-20.584244040573,-0.770140171051025,-0.880377769470215,0.489791989326477,0,0,0
TLS,2023,-0.22670416533947,12.6229306045252,-18.1178133769718,-0.841954410076141,-0.834021985530853,0.433426916599274,0,0,0
TON,2000,,35.6553996869009,3.75409227660795,,0.839712262153625,0.217144221067429,1,1,0
TON,2001,,39.2511493468081,1.49248296045958,,,,1,1,0
TON,2002,,43.7764201053272,4.42922912508081,,0.83394581079483,-0.0244121737778187,1,1,0
TON,2003,,45.9910566214353,0.0518033345819902,,-0.174448385834694,0.0618866458535194,1,1,0
TON,2004,0.0892193168401718,40.4971783424585,-1.96794813100712,-0.547031044960022,0.0141295678913593,-0.189794227480888,1,1,0
TON,2005,-1.35349369049072,34.0867008394181,-0.657653748801707,-0.517274618148804,0.55942964553833,-0.0545144379138947,1,1,0
TON,2006,-1.37763321399689,30.8056054705745,-2.16566628881468,-0.63741809129715,0.619174003601074,-0.0254304427653551,1,1,0
TON,2007,-1.05548179149628,31.9495630700693,-2.46430781206183,-0.448314130306244,0.503692030906677,-0.171447739005089,1,1,0
TON,2008,-0.679467141628265,28.2553136636214,4.86284755682993,-0.447413116693497,0.106922201812267,-0.0302958749234676,1,1,0
TON,2009,-0.676430940628052,35.6582542876971,-5.12918545677135,-0.34418773651123,-0.0706491693854332,-0.0469018258154392,1,1,0
TON,2010,-0.303076356649399,40.5604080888597,0.824396747198833,-0.287022441625595,0.0998813360929489,0.29281359910965,1,1,0
TON,2011,-0.320604383945465,44.8662398714132,6.70370138900074,-0.328386217355728,0.0107107488438487,0.321024298667908,1,1,0
TON,2012,-0.298795193433762,40.8256434521319,0.91976790274731,-0.386265456676483,-0.023023433983326,0.336211621761322,1,1,0
TON,2013,-0.258447706699371,43.0938299183709,0.393913876447826,-0.385743409395218,0.0183150954544544,0.458553701639175,1,1,0
TON,2014,-0.273151159286499,44.111096012601,1.99054015465354,-0.00285158632323146,-0.159406989812851,0.663710832595825,1,1,0
TON,2015,-0.460293978452682,41.7017779618132,1.11374405685874,-0.358455061912537,-0.218340024352074,0.661607205867767,1,1,0
TON,2016,-0.452807009220123,40.8022147378985,6.59870436118344,-0.325753211975098,0.302316665649414,0.642538845539093,1,1,0
TON,2017,-0.178877785801888,40.3523239431934,3.2023165092282,-0.252734959125519,0.300220131874084,0.60276859998703,1,1,0
TON,2018,-0.0712414979934692,36.4379245891721,0.68755058264442,0.192291781306267,0.425980031490326,0.65431421995163,1,1,0
TON,2019,-0.330168128013611,35.4250798018386,-0.208437487640992,0.206365019083023,0.49822136759758,0.632581472396851,1,1,0
TON,2020,-0.343882650136948,36.5330023511936,1.78339492959161,0.276987463235855,0.494495004415512,0.689357697963715,1,1,0
TON,2021,-0.429132014513016,40.814018374484,0.362601971842835,0.306546807289124,0.429828375577927,0.787848353385925,1,1,0
TON,2022,-0.420545071363449,38.6037548817385,-2.30986002720401,-0.16662822663784,0.595538258552551,0.850071787834167,1,1,0
TON,2023,-0.308315753936768,,,-0.115239478647709,0.548529505729675,0.870985329151154,1,1,0
TUN,2000,-0.394928753376007,55.3084463564462,4.7099729138049,0.416736394166946,-0.280462771654129,-0.813736259937286,0,0,0
TUN,2001,,61.1436451654115,3.79627166202512,,,,0,0,0
TUN,2002,0.283649951219559,69.983303892748,1.32255714828946,0.522498726844788,-0.166766956448555,-0.959111213684082,0,0,0
TUN,2003,0.123504690825939,68.7094407497616,4.70239953285241,0.470419079065323,-0.19057497382164,-0.920870661735535,0,0,0
TUN,2004,0.0678435117006302,65.8145671605321,6.23579072222647,0.417557060718536,0.0466941632330418,-0.866649389266968,0,0,0
TUN,2005,-0.0780683010816574,58.9561260126506,3.4865455430439,0.339725077152252,-0.0362686142325401,-0.950093030929565,0,0,0
TUN,2006,-0.0125321475788951,57.4237720429712,5.24409983246916,0.67924028635025,0.112958908081055,-1.29791927337646,0,0,0
TUN,2007,-0.109465233981609,56.1437112684718,6.70952097453554,0.477556079626083,0.0808289721608162,-1.37891387939453,0,0,0
TUN,2008,-0.165581718087196,50.9304304174594,4.23778147502819,0.306298166513443,0.0795686021447182,-1.35054492950439,0,0,0
TUN,2009,-0.0791570097208023,55.4140725152251,3.04345012371552,0.366235703229904,0.119992300868034,-1.35833787918091,0,0,0
TUN,2010,-0.118834763765335,51.3363537259654,2.97113275066512,0.158016294240952,0.0388533286750317,-1.41616463661194,0,0,0
TUN,2011,-0.0224449206143618,49.7498678288209,-2.04663389535644,-0.00149573176167905,-0.192856058478355,-0.370504289865494,0,0,0
TUN,2012,-0.0336579568684101,55.9749620256609,4.21667711535632,-0.0522028878331184,-0.163849368691444,-0.171652227640152,0,0,0
TUN,2013,-0.0415828749537468,56.327937751119,2.42993096446429,-0.0587426014244556,-0.178838014602661,-0.0844910442829132,0,0,0
TUN,2014,-0.0190627872943878,56.8190675921791,3.09032803070775,-0.0663211718201637,-0.0688236951828003,0.192878887057304,0,0,0
TUN,2015,-0.0771782845258713,63.2230339634337,0.967703108220121,-0.102187946438789,-0.0464702546596527,0.241306498646736,0,0,0
TUN,2016,-0.163240566849709,68.0294246068561,1.11742594891074,-0.206498697400093,0.0215999912470579,0.303652375936508,0,0,0
TUN,2017,-0.159596651792526,81.888186770087,2.23783867965943,-0.0507351271808147,0.0937891378998756,0.161945834755898,0,0,0
TUN,2018,-0.114437341690063,84.6724605281331,2.62493010870395,-0.00653538247570395,0.0533135384321213,0.191409721970558,0,0,0
TUN,2019,-0.139625027775764,98.5572804435593,1.58784665466504,-0.0353735610842705,0.0871418714523315,0.266348570585251,0,0,0
TUN,2020,-0.115354247391224,102.147025479701,-9.01193412390238,-0.186425104737282,0.141534477472305,0.283747613430023,0,0,0
TUN,2021,-0.262329339981079,94.38344710497,4.7363207484732,-0.207107126712799,0.0663029253482819,0.109903484582901,0,0,0
TUN,2022,-0.299796938896179,94.0257162041693,2.67331821840567,-0.262752622365952,-0.112762130796909,-0.248100206255913,0,0,0
TUN,2023,-0.341899782419205,87.4184040433729,0.0391565674939329,-0.300515085458755,-0.138983190059662,-0.21289698779583,0,0,0
TUR,2000,-0.258079946041107,43.2121591918344,6.93323970455904,-0.0204347390681505,-0.0709462091326714,-0.289199769496918,0,0,0
TUR,2001,,57.4050808157547,-5.75000655464257,,,,0,0,0
TUR,2002,-0.570128738880157,55.901957136748,6.44772204681594,0.0525650456547737,-0.0821832045912743,-0.219570532441139,0,0,0
TUR,2003,-0.209118396043777,48.0065470229246,5.76320606654714,0.0348631851375103,0.103039585053921,-0.0332707948982716,0,0,0
TUR,2004,-0.19190439581871,41.0343944725649,9.79593638920282,-0.0198382139205933,0.0846992805600166,0.0132019305601716,0,0,0
TUR,2005,-0.0352728292346001,35.5841267102163,8.99230493626517,0.144592627882957,0.117468550801277,0.000233756712987088,0,0,0
TUR,2006,0.0266746040433645,39.4749856820977,6.94798808571993,0.10542806237936,-0.00337432185187936,-0.0640953183174133,0,0,0
TUR,2007,0.11251862347126,39.8040022709746,5.04350793157104,0.326100617647171,-0.0358059145510197,-0.0533245801925659,0,0,0
TUR,2008,0.115325570106506,38.5983773911122,0.815024573007705,0.289960533380508,0.0228446871042252,-0.0412864089012146,0,0,0
TUR,2009,0.087655708193779,44.5737745504166,-4.82315395301769,0.28977906703949,0.0489085502922535,-0.0555260591208935,0,0,0
TUR,2010,0.0254152249544859,41.1001113058313,8.42710432276191,0.315034985542297,0.0499801225960255,-0.0848165079951286,0,0,0
TUR,2011,0.0382425226271152,38.6015854150525,11.2001105833504,0.365056276321411,0.0154577177017927,-0.136850699782372,0,0,0
TUR,2012,0.161344781517982,40.4359907842712,4.78849271108008,0.432250022888184,-0.0366085544228554,-0.206933528184891,0,0,0
TUR,2013,0.0915075615048409,42.3716630366947,8.48581699653026,0.398709654808044,-0.00469276774674654,-0.251418113708496,0,0,0
TUR,2014,-0.134328410029411,44.4723691105017,4.9397151613658,0.392252773046494,-0.0760362073779106,-0.338507890701294,0,0,0
TUR,2015,-0.161549240350723,46.7733906385124,6.08448690443663,0.199524775147438,-0.23225000500679,-0.367835342884064,0,0,0
TUR,2016,-0.199177414178848,46.4045361873332,3.32308420845746,-0.00650703674182296,-0.341492354869843,-0.607129514217377,0,0,0
TUR,2017,-0.208805039525032,52.7461292752082,7.50199748917491,0.0138382893055677,-0.317272514104843,-0.705634355545044,0,0,0
TUR,2018,-0.35130301117897,55.5814224422592,3.0131703931215,-0.0684682950377464,-0.390099376440048,-0.84590607881546,0,0,0
TUR,2019,-0.325921058654785,55.377886150068,0.818514526726673,-0.0204638708382845,-0.346833646297455,-0.834213256835938,0,0,0
TUR,2020,-0.36175400018692,60.3825997576218,1.85987303976462,-0.15879775583744,-0.418659001588821,-0.860594511032104,0,0,0
TUR,2021,-0.408259898424149,53.9272330230731,11.4393956926566,-0.119116462767124,-0.433712124824524,-0.85993480682373,0,0,0
TUR,2022,-0.468106269836426,50.9737312538057,5.53342787492781,-0.199645325541496,-0.459680616855621,-0.926404356956482,0,0,0
TUR,2023,-0.50248908996582,45.1523605311748,5.11116818488702,-0.247911587357521,-0.511972904205322,-0.860576987266541,0,0,0
TZA,2000,-0.810984015464783,54.3095587148451,4.52078463603256,-0.556626617908478,-0.3370121717453,-0.47222051024437,0,0,0
TZA,2001,,49.2787710536978,6.07080828734129,,,,0,0,0
TZA,2002,-0.840931594371796,51.0124122339063,7.09319498355502,-0.48723691701889,-0.341501384973526,-0.399259209632874,0,0,0
TZA,2003,-0.734542429447174,48.7444471261124,6.67278983053497,-0.499147057533264,-0.308773815631866,-0.42732772231102,0,0,0
TZA,2004,-0.565569579601288,52.4430339130931,7.50381465859829,-0.610386073589325,-0.38966566324234,-0.533582329750061,0,0,0
TZA,2005,-0.607605695724487,46.6659816119708,7.47631925974784,-0.438366830348969,-0.286303788423538,-0.363443344831467,0,0,0
TZA,2006,-0.228577166795731,22.112087864208,6.53222138847813,-0.451205492019653,-0.444665193557739,-0.200293675065041,0,0,0
TZA,2007,-0.335751265287399,23.4125463874117,6.76853520293716,-0.424296855926514,-0.378879934549332,-0.142469882965088,0,0,0
TZA,2008,-0.416348159313202,21.9073340643182,5.68641685905224,-0.53019917011261,-0.35524570941925,-0.166212573647499,0,0,0
TZA,2009,-0.447849065065384,26.6825176743256,5.26910524873463,-0.627837359905243,-0.480134069919586,-0.160290315747261,0,0,0
TZA,2010,-0.542279362678528,28.4300894951801,6.33652342666889,-0.620883345603943,-0.486346453428268,-0.130868017673492,0,0,0
TZA,2011,-0.603359639644623,29.8941890052819,7.67215543486064,-0.660571336746216,-0.514893710613251,-0.141483932733536,0,0,0
TZA,2012,-0.764619529247284,30.8344443440159,4.50015356010131,-0.70156067609787,-0.537633419036865,-0.176013678312302,0,0,0
TZA,2013,-0.781170845031738,31.1448159751012,6.78158560065316,-0.712978959083557,-0.477349400520325,-0.203858226537704,0,0,0
TZA,2014,-0.761549293994904,32.8273913562624,6.73246186832483,-0.657758951187134,-0.401008069515228,-0.193490132689476,0,0,0
TZA,2015,-0.709870934486389,38.8995668650365,6.16062877406682,-0.653441548347473,-0.395599663257599,-0.222135826945305,0,0,0
TZA,2016,-0.531419515609741,39.8486804061646,6.86711619644551,-0.606901288032532,-0.396327495574951,-0.223375126719475,0,0,0
TZA,2017,-0.486995428800583,40.9568962188766,6.76227716834148,-0.682187914848328,-0.470542252063751,-0.278485029935837,0,0,0
TZA,2018,-0.475951611995697,39.6914812361232,5.46808181528009,-0.779476463794708,-0.573051035404205,-0.380523890256882,0,0,0
TZA,2019,-0.420570701360703,40.2984498918327,5.79999999996723,-0.854386746883392,-0.567784249782562,-0.521158754825592,0,0,0
TZA,2020,-0.405753612518311,39.4509498162651,1.99196460647855,-0.73927241563797,-0.615206003189087,-0.735241413116455,0,0,0
TZA,2021,-0.39461013674736,41.0653459158121,4.32138429480482,-0.648341059684753,-0.551462709903717,-0.714553892612457,0,0,0
TZA,2022,-0.354882270097733,40.845294515782,4.56600576430955,-0.460365831851959,-0.462281912565231,-0.65319699048996,0,0,0
TZA,2023,-0.319897323846817,44.6119155480505,5.06952353203394,-0.455080926418304,-0.373498290777206,-0.533726751804352,0,0,0
UGA,2000,-1.02819049358368,58.0904524475271,3.141907338187,-0.492341905832291,-0.866051256656647,-0.993294954299927,0,0,0
UGA,2001,,66.5783888510778,5.18366112490236,,,,0,0,0
UGA,2002,-1.02573943138123,66.5029849935238,8.73268576440127,-0.48123624920845,-0.697901129722595,-0.930503964424133,0,0,0
UGA,2003,-0.948509097099304,70.7551744933996,6.47325867166543,-0.452729970216751,-0.540637612342834,-0.702457308769226,0,0,0
UGA,2004,-0.811878681182861,62.0009713811312,6.80723334361883,-0.471558660268784,-0.693985939025879,-0.724424123764038,0,0,0
UGA,2005,-0.833648562431335,49.7430403163397,6.33256511623156,-0.572079658508301,-0.542147874832153,-0.597283959388733,0,0,0
UGA,2006,-0.787619292736053,13.3693714686186,10.7847443857453,-0.581117987632751,-0.325426667928696,-0.445383280515671,0,0,0
UGA,2007,-0.825754582881927,14.1602511482496,8.41242596551071,-0.451820909976959,-0.357663184404373,-0.486063897609711,0,0,0
UGA,2008,-0.840163767337799,16.1716331340407,8.70875190154499,-0.620234608650208,-0.344882220029831,-0.509934663772583,0,0,0
UGA,2009,-0.909787476062775,11.1763406743451,6.80151734860395,-0.670799374580383,-0.411506861448288,-0.509125173091888,0,0,0
UGA,2010,-0.923493564128876,11.340011180453,5.63761163749757,-0.572281301021576,-0.396869570016861,-0.518370270729065,0,0,0
UGA,2011,-0.936401605606079,11.889658788383,9.3916554927176,-0.559457004070282,-0.359688609838486,-0.525404512882233,0,0,0
UGA,2012,-1.00157511234283,14.1274216672688,3.83745560605229,-0.5962153673172,-0.356279820203781,-0.49354612827301,0,0,0
UGA,2013,-1.05630731582642,30.2751015651699,3.58690582623025,-0.611745774745941,-0.346414089202881,-0.552047431468964,0,0,0
UGA,2014,-1.09778785705566,27.149729218405,5.10630732539796,-0.540372133255005,-0.394638538360596,-0.585888147354126,0,0,0
UGA,2015,-1.08141160011292,30.135215546196,5.18785986002466,-0.575544655323029,-0.414233267307281,-0.567825973033905,0,0,0
UGA,2016,-1.08673596382141,35.1603426340192,4.78100029254482,-0.632310152053833,-0.270557135343552,-0.647819936275482,0,0,0
UGA,2017,-1.06944227218628,38.9066561207937,3.13140551723596,-0.632979094982147,-0.319180428981781,-0.588559865951538,0,0,0
UGA,2018,-1.05122947692871,38.5262528309537,6.30392378262997,-0.692296266555786,-0.321189671754837,-0.680526971817017,0,0,0
UGA,2019,-1.17447352409363,40.640038047276,6.43874503276439,-0.648660719394684,-0.3454310297966,-0.645140945911407,0,0,0
UGA,2020,-1.06589221954346,46.7977995906188,2.95130642218098,-0.616496086120605,-0.345574200153351,-0.71228814125061,0,0,0
UGA,2021,-1.02854359149933,50.3841304003296,3.53658034070898,-0.600672364234924,-0.369334876537323,-0.820718884468079,0,0,0
UGA,2022,-1.06119692325592,45.7598625873401,4.58802192181773,-0.605068683624268,-0.374034941196442,-0.799532294273376,0,0,0
UGA,2023,-1.04257476329803,40.57528255393,5.33697295511469,-0.549508571624756,-0.474925845861435,-0.695845246315002,0,0,0
UKR,2000,-1.11060929298401,45.8970249142014,5.90000000024899,-0.675985157489777,-1.09372007846832,-0.610850632190704,0,0,0
UKR,2001,,59.4734683771174,8.80000000367222,,,,0,0,0
UKR,2002,-1.09139394760132,56.2032642628855,5.33964720719075,-0.695505380630493,-0.84399551153183,-0.519448935985565,0,0,0
UKR,2003,-0.966655313968658,52.1994087018172,9.51660986436364,-0.673910856246948,-0.823217570781708,-0.589256763458252,0,0,0
UKR,2004,-0.979341566562653,49.9846110854182,11.7953525281136,-0.666463196277618,-0.77508807182312,-0.671051442623138,0,0,0
UKR,2005,-0.740642905235291,41.2177495967655,3.07123039245209,-0.671290218830109,-0.804544687271118,-0.28532487154007,0,0,0
UKR,2006,-0.772781848907471,51.1822010052832,7.57142076322967,-0.523428201675415,-0.821370303630829,0.0496412701904774,0,0,0
UKR,2007,-0.820174932479858,56.8852340521727,8.21584445165715,-0.724815309047699,-0.746359884738922,0.0641184598207474,0,0,0
UKR,2008,-0.862514138221741,55.8050608668065,2.24349159628288,-0.787461042404175,-0.703015565872192,0.0906661003828049,0,0,0
UKR,2009,-1.07173681259155,91.7428679004559,-15.1364679101502,-0.844365835189819,-0.786728382110596,0.0590889118611813,0,0,0
UKR,2010,-1.03196251392365,91.5918932375376,4.09200436668087,-0.820753991603851,-0.844159185886383,-0.0839820206165314,0,0,0
UKR,2011,-1.0867133140564,85.1737693525904,5.44528081048476,-0.867093980312347,-0.851141273975372,-0.132440626621246,0,0,0
UKR,2012,-1.11753916740417,74.055964307376,0.152314967200653,-0.59455281496048,-0.81733900308609,-0.2795430123806,0,0,0
UKR,2013,-1.17666733264923,78.2755632633463,0.045439094492707,-0.664322078227997,-0.844953835010529,-0.315425783395767,0,0,0
UKR,2014,-1.02474439144135,96.7265802999128,-10.0788949856211,-0.39884689450264,-0.829762279987335,-0.142272517085075,0,0,0
UKR,2015,-1.03961312770844,125.025871206995,-9.77298721103519,-0.554407000541687,-0.873573780059814,-0.0868236571550369,0,0,0
UKR,2016,-0.867796838283539,123.342420933118,2.4409819445784,-0.609457552433014,-0.817245066165924,0.00176708493381739,0,0,0
UKR,2017,-0.832255303859711,109.407147922562,2.35997228099491,-0.514022350311279,-0.756031930446625,0.0149604445323348,0,0,0
UKR,2018,-0.921338856220245,92.7372175750206,3.4883623420827,-0.459631830453873,-0.760341882705688,-0.0306271463632584,0,0,0
UKR,2019,-0.800639629364014,80.6987144339379,3.19950386231294,-0.334266752004623,-0.745435535907745,0.0230735149234533,0,0,0
UKR,2020,-0.832628607749939,83.3576019691388,-3.7528179386597,-0.410091131925583,-0.713144361972809,0.0889049544930458,0,0,0
UKR,2021,-0.787211775779724,70.5832658828963,3.44562065700251,-0.439535766839981,-0.681738317012787,0.070615366101265,0,0,0
UKR,2022,-0.634004473686218,84.0719419936619,-28.7585842132117,-0.497119277715683,-0.917947947978973,-0.0233073923736811,0,0,0
UKR,2023,-0.686146318912506,96.1309681619187,5.32433537426355,-0.357320100069046,-0.888317406177521,-0.100543133914471,0,0,0
UZB,2000,-1.08041477203369,36.5393310468273,3.83500000014033,-1.01998329162598,-1.200798869133,-1.83338677883148,0,0,0
UZB,2001,,46.5453242922359,4.1638382499889,,,,0,0,0
UZB,2002,-0.96473890542984,53.8664133151867,3.97348819235724,-1.2083934545517,-1.44006717205048,-1.8093113899231,0,0,0
UZB,2003,-0.91487193107605,53.1179447095519,4.23262738154364,-1.18841135501862,-1.24661719799042,-1.76460289955139,0,0,0
UZB,2004,-1.06881201267242,43.441805423428,7.44900060559664,-1.20203280448914,-1.33680975437164,-1.78085947036743,0,0,0
UZB,2005,-1.22963762283325,32.4283828906306,6.95000719569097,-1.2245956659317,-1.47870898246765,-1.93023896217346,0,0,0
UZB,2006,-1.01633596420288,26.1794965071875,7.45141847621768,-1.18593215942383,-1.45359468460083,-2.07179737091064,0,0,0
UZB,2007,-1.03378558158875,20.0535912482265,9.4730053054454,-1.13997316360474,-1.22470498085022,-2.11763787269592,0,0,0
